ID,RiskScore
479,60.70082362468996
480,56.86859164182871
481,38.21567818206139
482,74.73382199460924
483,35.43653775343265
484,34.43807143616777
485,40.454931400189366
486,70.20084685662327
487,34.18340856780185
488,69.53085944282105
489,28.766566704647524
490,68.04751664611454
491,36.99779098825143
492,69.83174344623387
493,29.58037846331653
494,63.55980617018937
495,35.94786351485921
496,83.92132697158777
497,64.78552213259881
498,53.9772172049232
499,31.50410306702206
500,43.843178417238846
501,37.92433640780651
502,68.27506917837471
503,28.476438500372762
504,31.063170986994542
505,50.947939499019824
506,51.869869043969985
507,69.34002513184161
508,28.893235261927384
509,76.02148622470843
510,51.73331805027861
511,45.57621107244901
512,29.2658408144704
513,81.48280131971505
514,68.6607363435869
515,37.35182044837957
516,35.7896174011397
517,33.243979182326214
518,39.92657281716936
519,41.80067846262804
520,64.64152983406132
521,71.169722947172
522,67.39076240006193
523,27.580357320259164
524,51.31267817814523
525,64.21187775263847
526,52.24401858181305
527,60.7341650599611
528,23.326290190684976
529,39.37704302052399
530,33.1125100187264
531,25.883883155177404
532,50.475264039125555
533,55.21856404685062
534,66.02396122487735
535,32.90782036332483
536,57.08724028533827
537,71.91166865824317
538,65.71763246836332
539,72.32936605816006
540,61.180862009097524
541,31.002656482824825
542,73.23363113083148
543,52.30179777250376
544,65.00112304530492
545,77.13703425263355
546,69.37794595602466
547,41.939774292677455
548,57.68180949440456
549,51.59728794166267
550,33.051455117536435
551,36.84967650958344
552,54.2938522331868
553,29.893281619815415
554,68.01897052639148
555,55.216316670303925
556,50.26784403289581
557,42.715774627762805
558,68.73455897427756
559,40.81179662500625
560,36.61939502188811
561,65.65255770278908
562,73.56637964955483
563,66.58143268373017
564,28.92707236756644
565,74.68758417765716
566,40.06833381127116
567,44.73212684956108
568,59.31299595699963
569,34.229054592363156
570,75.1499239417413
571,31.44423315308364
572,66.85665959623378
573,52.02593631040222
574,32.46347613647261
575,32.08534097398924
576,50.33235091515286
577,27.78880219706809
578,56.60077098545241
579,29.32746362406281
580,28.306453094048152
581,31.461180868813123
582,68.78610176165529
583,50.5380957345559
584,43.08867910717167
585,29.23833819468507
586,74.42265019516972
587,26.872219399084628
588,37.49347701856792
589,31.516255574014632
590,59.34702410370432
591,40.70075706007603
592,77.71910019772484
593,63.5257305306468
594,65.11585071556338
595,29.233949798707034
596,71.60187582452966
597,32.780833520630885
598,54.717956594079034
599,57.97711461691256
600,35.12709552527146
601,63.21642320747505
602,55.42934009711257
603,71.77103727233145
604,67.9836935793525
605,40.88133130682783
606,35.86236969159626
607,68.81598042764313
608,34.93053922311064
609,29.18705598287557
610,63.920557180275296
611,40.10201935436387
612,33.50268488916426
613,54.666309004528046
614,34.00855772990559
615,36.31781368869896
616,33.926658670364745
617,28.9133980034202
618,42.88719532892609
619,29.646133110711858
620,38.409820059168936
621,56.35097661249867
622,59.98225018928141
623,65.57643772617136
624,26.390701914751908
625,70.56831931186443
626,60.9778987152487
627,62.43897740642264
628,74.26526992354157
629,35.42880862613846
630,29.801986092198295
631,36.57080502820435
632,72.2815810036557
633,34.35738875808536
634,32.395069465245925
635,37.231873096649416
636,49.0680933346271
637,66.16524289764322
638,30.632053653313864
639,70.53540398002932
640,69.62828791189597
641,30.411854996762706
642,33.8897841194961
643,70.6083017790146
644,59.095145677471386
645,30.00384360597085
646,70.64447324007187
647,60.27528206558027
648,53.31779999851686
649,82.84829682149694
650,34.490319523256446
651,33.89162686119005
652,29.31473104163398
653,30.956418168670872
654,34.214825751567744
655,41.143252987017135
656,28.491078115300567
657,73.50836791948493
658,29.546420609626193
659,39.79255417652632
660,34.723382875711295
661,31.333837876594856
662,30.694766136738334
663,31.323279060220894
664,55.27315447966017
665,67.44694755679944
666,29.65182313371456
667,38.144990835707226
668,48.74071476719577
669,31.73835854676444
670,32.17310246067281
671,34.01612326079407
672,32.075424019858616
673,29.523369748129735
674,29.912208154886844
675,71.21862401724849
676,59.26728724455849
677,30.46916708890959
678,31.664695729568994
679,70.20308333925827
680,69.75731064470156
681,35.678013973198
682,32.64272593532988
683,46.05518930931927
684,30.11932536001017
685,51.626545959161966
686,72.92254677776315
687,36.027760192739564
688,71.54424261957254
689,62.08101511436482
690,33.57793492820832
691,69.56661828273923
692,58.768739431947786
693,52.24935147874639
694,26.456418204491605
695,67.69207263432241
696,55.62887037157246
697,65.47728506803624
698,70.7594271331069
699,52.542707785059626
700,56.33335872371378
701,35.187272155879015
702,29.311414584719305
703,33.81924138783852
704,32.6895854715585
705,31.04898755271909
706,37.13921130446063
707,68.83352684591351
708,53.28794285664742
709,37.7356890663488
710,62.629988408708776
711,65.03827265561532
712,39.45619320067557
713,74.48823383582362
714,68.51972133967784
715,29.018790573594902
716,27.536998042081326
717,63.831327907672595
718,35.19805898495902
719,44.26484501530746
720,63.326581708484014
721,67.5355245146821
722,32.28844549818082
723,31.52278699410499
724,60.33943093538452
725,30.988141128784058
726,29.310410423509936
727,46.9788261331936
728,67.0007875821522
729,31.261071618467746
730,48.15583221725565
731,51.44969987996904
732,33.991770578680175
733,37.50743389027146
734,49.6326376503796
735,27.84078523907751
736,59.94278994682142
737,48.82883494216666
738,39.081989637943565
739,31.68723093967405
740,29.898004411706975
741,69.45807062869076
742,47.83087689768915
743,52.86482605427922
744,29.06294427332412
745,58.46226027330938
746,76.06431193976123
747,58.418314354896566
748,33.346240818715664
749,41.661889008563364
750,67.02135157517532
751,52.1030685650529
752,79.86884509922322
753,57.913885861528314
754,51.34291787816543
755,55.87724171206343
756,29.164565161760564
757,69.00370716241301
758,67.70007303077864
759,60.668666943076715
760,33.19433360772837
761,36.98000116952937
762,42.72390537538022
763,39.51747278922602
764,64.30239331640699
765,64.24356446470266
766,29.137003464467043
767,80.97130865244817
768,27.309548518094836
769,50.3314144524866
770,32.85212957170215
771,71.53581321260091
772,62.69442599860726
773,28.419926631900598
774,30.230326244832636
775,42.87352320461073
776,36.93250159796035
777,30.358343973989854
778,36.091265636017596
779,32.78782836721993
780,51.03062734426413
781,52.99680822689448
782,75.69279307705472
783,67.95982013449084
784,41.22816488729198
785,28.76369390533044
786,59.74364514169203
787,68.93504569305924
788,66.67440661798216
789,38.27613566417454
790,68.40858724242374
791,32.21080599319521
792,33.526961673364205
793,33.865337042970715
794,70.97996607321049
795,33.12890918321279
796,40.74877875379777
797,35.41114431419833
798,75.26170441742107
799,62.17531020420495
800,70.0429612742503
801,40.438932539076404
802,28.665947176386894
803,58.19679031335809
804,66.81825985895901
805,67.25367905980491
806,70.25746829426842
807,60.4880583463729
808,71.72907301513936
809,52.97992002919222
810,74.42324038997994
811,57.79235140253683
812,32.413708614526755
813,74.03717386697791
814,45.743771369868135
815,72.14200678215524
816,28.44725437041111
817,57.104617980845795
818,67.69338701843077
819,33.21155895831703
820,35.48586559906505
821,57.39325351051306
822,38.332888363184814
823,61.932802566043236
824,75.1164806111627
825,83.6031338540122
826,41.36987311406845
827,30.966786206133314
828,28.04273473071548
829,32.61927945933836
830,29.849399513670292
831,61.94992835102714
832,43.81655221745355
833,56.090277813109616
834,37.06046838486702
835,63.39049826513518
836,25.994562825839587
837,36.06193433052016
838,30.302912031144654
839,59.721539136440754
840,69.58518801388567
841,67.73791496739909
842,63.04297755453956
843,54.56512755990952
844,86.24491408628975
845,50.52373394365401
846,40.09947979381161
847,32.987770178911994
848,67.31268729803574
849,34.84819578072276
850,37.71047183608496
851,56.90745832652372
852,47.39466872994118
853,27.823646584827895
854,36.0978921892517
855,28.834600675354533
856,56.566972873371405
857,27.997289307331798
858,32.58615402177537
859,67.20597683325437
860,32.463615807721965
861,52.23468677237447
862,41.294459812629476
863,33.2318758729862
864,29.54778027612253
865,48.83919593142199
866,71.19945638735237
867,26.472654439074503
868,28.42636271895603
869,70.71559588598082
870,28.925072093321333
871,29.171033641316615
872,43.16964855542239
873,52.082195741163744
874,31.348527356522418
875,73.77004775004505
876,35.45801987864435
877,35.17563066459827
878,32.68875755487956
879,34.78019126671408
880,27.901047814695627
881,30.952654581920328
882,74.25341642094975
883,34.214610557998675
884,39.53942927654359
885,29.011445167080346
886,54.623569139494926
887,54.65383753858005
888,72.04427643718424
889,69.83836734394266
890,32.29818809515703
891,32.28595277649321
892,71.19466317690404
893,37.579317685274674
894,34.119350653322925
895,26.859433230133682
896,34.2285692307924
897,51.10976450302148
898,53.64604224046973
899,68.49070577490318
900,32.40095184651446
901,76.80763255155631
902,73.10978394016593
903,77.99050584560084
904,64.31128653361382
905,74.80700440531488
906,43.878001274905664
907,72.94760018540887
908,62.786767915705305
909,57.785478983855995
910,39.94119473763996
911,70.84151031589369
912,77.89497580830042
913,61.20475539807455
914,31.665356462902587
915,51.83513579899534
916,59.2633266862576
917,50.98872427076986
918,29.24288171207701
919,35.49488547947729
920,26.88073436703379
921,34.66218438777314
922,49.22868508586122
923,45.49846749996767
924,66.79752372614703
925,83.78370900670038
926,62.925926987042864
927,41.49957860705187
928,51.97411506469916
929,32.3058686976194
930,37.46148066524725
931,34.14325958538611
932,29.258604859318044
933,45.92022474314996
934,34.12079952613563
935,57.247426493730686
936,69.62132506523173
937,28.031992446417796
938,60.102897908046145
939,56.54507376017741
940,60.51146460260974
941,36.075729528479776
942,38.56564661854159
943,68.78459926431216
944,31.697213503062795
945,71.10913093736885
946,37.33963643450801
947,61.99166363882823
948,37.2047172613884
949,32.03436452042513
950,32.24611472471507
951,50.03453578758176
952,50.810314454834014
953,59.67444000277848
954,37.04076491652485
955,83.92505497029944
956,70.06500511866844
957,54.31599169667317
958,39.94329238712319
959,31.60781355925374
960,37.3589772768091
961,38.23057421526812
962,25.484822744110566
963,72.12356611109858
964,52.21246703197945
965,39.93187094384466
966,32.90824564333771
967,65.56329148938428
968,32.02800270001776
969,28.3050884974181
970,63.79714696234213
971,32.67903396737329
972,30.53864733134245
973,56.28447189848222
974,38.735863743281456
975,30.00456106268007
976,71.28105281897116
977,67.32787214354119
978,62.422331676324376
979,36.35240267268313
980,59.4644845843203
981,27.234100011626666
982,65.35917098465237
983,31.364516550380703
984,52.06937152787035
985,50.971151977772315
986,30.118057259984198
987,68.42024499473452
988,27.261916922762847
989,69.33779208832081
990,28.4237807600762
991,57.29579522840892
992,33.05369730131292
993,30.56664587110784
994,67.43772080292047
995,29.764781847933577
996,48.712372781789995
997,28.526892030719115
998,74.67030376626735
999,32.95557736142841
1000,30.330233923680076
1001,69.1962514790708
1002,27.64382331825365
1003,58.17765434968169
1004,63.743914131900596
1005,27.249655773493014
1006,74.88974884494296
1007,35.227713318289474
1008,66.55261207350632
1009,30.345131922865043
1010,87.6142483381681
1011,32.20781323088844
1012,28.109364335035497
1013,78.08204677377341
1014,37.420564459041856
1015,71.98443559346154
1016,33.41815840431222
1017,40.805244662114475
1018,28.94189614574104
1019,66.05911685582097
1020,28.962099921029445
1021,38.34601394793815
1022,37.126107870829685
1023,61.530455192772465
1024,69.50094030743932
1025,28.802419031899742
1026,37.52240271747453
1027,34.326752690450334
1028,28.45840089652974
1029,31.919675170693825
1030,60.40132250513742
1031,30.21572659772492
1032,38.19917614358633
1033,35.36474271877086
1034,37.10457966913018
1035,70.12670157391106
1036,66.42361288999035
1037,65.30833928697925
1038,54.58827958647203
1039,66.30020591147283
1040,54.15180186439173
1041,28.6546945195942
1042,63.68562816988033
1043,70.20402324778934
1044,25.687640658535738
1045,62.82448428600043
1046,42.418665272918055
1047,35.049052324602194
1048,52.083724529683124
1049,29.665201436996654
1050,30.30659694030768
1051,63.78539694425161
1052,36.719508573706335
1053,55.47420416125499
1054,67.07191903632501
1055,36.86394700041139
1056,29.244160862798054
1057,30.506607822849706
1058,59.8660064086815
1059,30.900136569443
1060,57.78168097673117
1061,60.48910058781218
1062,72.12354599700468
1063,56.56219939532586
1064,32.69234093339797
1065,64.33385117205128
1066,52.6248135867366
1067,38.75944957271304
1068,33.07655976902694
1069,35.319783254846776
1070,55.40542478061096
1071,28.557634886640837
1072,46.57974849649015
1073,32.0758601075603
1074,62.68326699893425
1075,33.68265644250816
1076,71.2872660325979
1077,37.70006508797159
1078,58.387142923520145
1079,51.790547210557776
1080,32.94704336500645
1081,29.63561640479818
1082,31.627578687182577
1083,67.7108811492761
1084,61.756698098715695
1085,31.682758062902664
1086,34.00288413235637
1087,61.52472123913788
1088,32.698648533379206
1089,42.928488712154774
1090,33.49534656577721
1091,72.69424371771673
1092,60.44964952854255
1093,36.61420563014272
1094,34.54204058868987
1095,67.61157534266981
1096,35.33481560239455
1097,68.90879918262263
1098,64.51332051572703
1099,72.78613809698764
1100,26.845108176212527
1101,26.688977312910477
1102,59.11510063924398
1103,29.90535195914088
1104,59.24972340505881
1105,35.56114627090532
1106,64.55907791408251
1107,63.154651562717476
1108,26.09570561807635
1109,59.72335571606668
1110,44.66520228357343
1111,37.53220753540566
1112,54.46439305413259
1113,33.186722330747685
1114,59.67268394094111
1115,55.904865647781385
1116,51.947667304477534
1117,38.52691020308548
1118,70.01628389811106
1119,30.472276237233682
1120,42.776788918097296
1121,33.2040277197316
1122,31.36925425618172
1123,31.109114621618108
1124,63.80711079796046
1125,29.642887105821192
1126,64.48661024329371
1127,60.664237947863654
1128,36.692671291388606
1129,36.561569433306055
1130,69.47578439040325
1131,75.81385625591254
1132,32.36443080631122
1133,34.608287891362636
1134,58.69980171962766
1135,43.86384103362441
1136,41.19979676530673
1137,42.89650813760146
1138,59.08943554958625
1139,35.75169521092618
1140,40.48226447198674
1141,57.144606528803195
1142,76.11893520172056
1143,30.42788878385995
1144,64.14185771083132
1145,74.63866386773324
1146,30.35986074395246
1147,51.111869163084265
1148,32.62241337904912
1149,73.1644722976292
1150,27.08179019308925
1151,35.39751094911923
1152,28.704305808430277
1153,60.78559820039813
1154,35.36126482577626
1155,29.28971202293046
1156,34.94446089308492
1157,70.24024783971464
1158,74.85354931034747
1159,66.3198641767675
1160,31.549698735918792
1161,61.748272494209715
1162,64.3131247224062
1163,31.531304233131316
1164,66.88308753406474
1165,69.85999318143107
1166,73.64353889010742
1167,64.14118702007545
1168,37.077390561898824
1169,55.46498358650436
1170,28.664293765991125
1171,67.12081029412153
1172,28.98751872491196
1173,59.666552721707376
1174,63.66158209352323
1175,58.08454278329795
1176,65.94527856691083
1177,65.92273603874379
1178,36.64864568959368
1179,30.931748738882657
1180,33.74946512436851
1181,69.88197681070109
1182,37.776954861733216
1183,30.17463608045494
1184,36.505935824487224
1185,38.49901768551816
1186,64.05602233114969
1187,56.28309990126004
1188,32.93028019211371
1189,28.56034667636367
1190,28.63689259866727
1191,43.15960082258285
1192,40.67347797905745
1193,34.31127167348385
1194,50.86685317671481
1195,36.7077230733472
1196,30.998822483504167
1197,67.06905962112364
1198,33.735146221961315
1199,55.318197593356686
1200,61.894747841383634
1201,37.92619034657998
1202,74.67004470123962
1203,61.87293520055593
1204,61.54810134111724
1205,30.569274369360734
1206,33.747232373446025
1207,51.08393541181722
1208,41.844087422340586
1209,63.59242718557015
1210,65.37941325066191
1211,52.62533066602958
1212,74.27800800740786
1213,45.354037493214555
1214,71.46598998387063
1215,62.35208943584733
1216,25.748570781146384
1217,57.789258836337424
1218,35.07337354194989
1219,60.82557362674772
1220,51.59282297961707
1221,31.352052930016278
1222,36.036831675912616
1223,39.24075276594989
1224,34.463528780330975
1225,60.111260292278544
1226,74.25265016231175
1227,61.75133287565926
1228,52.55325606363434
1229,78.35028808972245
1230,47.913824170210844
1231,30.641988635613046
1232,51.16933157201267
1233,63.26920373182374
1234,72.99616761981652
1235,40.48234373005506
1236,72.43160776428519
1237,55.166129872647105
1238,47.8733236469133
1239,35.18126771860307
1240,33.48520760428917
1241,65.37917459356339
1242,31.83313331623089
1243,35.87763183618958
1244,46.721807723350366
1245,57.26839734892939
1246,73.29079580485435
1247,45.4107191266605
1248,76.5289922662994
1249,33.625868828922364
1250,44.231443333279856
1251,33.276753353572275
1252,29.485261185651666
1253,29.794642401968158
1254,76.65290579673723
1255,62.82306387696559
1256,53.908454043611165
1257,65.21793577418478
1258,69.1602739544925
1259,67.62351484478239
1260,69.96518644268012
1261,34.316149956512675
1262,29.7327748288465
1263,77.52612697999855
1264,31.811370302687486
1265,62.09970491505757
1266,31.691327961613943
1267,62.96604607332024
1268,26.571208436458363
1269,72.65862045796995
1270,53.323202400150244
1271,36.52550894011315
1272,38.34955563419727
1273,38.515245831808926
1274,71.79343253168736
1275,61.1989638547375
1276,66.81892861191378
1277,30.306813084835383
1278,56.91624228340015
1279,27.645603275240546
1280,74.0476665480475
1281,57.236920019814704
1282,62.83905117174105
1283,35.703304767734885
1284,66.7732834272187
1285,67.31530747368296
1286,49.68417183100262
1287,39.02405412774578
1288,52.86159883576049
1289,65.02306847392522
1290,31.91586212191294
1291,71.2010849215571
1292,53.253496573523805
1293,35.0950473425455
1294,47.70617443868985
1295,62.85153303221463
1296,30.521653812502326
1297,29.745455427812573
1298,36.9915941440518
1299,51.832245063873955
1300,56.337624212540746
1301,69.23928048819192
1302,65.43100043659786
1303,61.967980989712416
1304,65.42855802553002
1305,51.863065184155936
1306,67.10239609177745
1307,31.745963954512842
1308,53.18844302921197
1309,32.754611202459934
1310,54.092034653575595
1311,62.90316931593932
1312,67.96661902596747
1313,33.19007485273011
1314,29.13129853769089
1315,30.65012471618802
1316,29.14369116758647
1317,58.566413659107425
1318,31.480408851376676
1319,37.903985507480826
1320,43.188076244579946
1321,32.47911222942082
1322,73.59075738977492
1323,73.44579171909312
1324,38.61772654320473
1325,61.06219878421268
1326,45.39469490601935
1327,27.392062858275118
1328,75.95827795131333
1329,39.61651132966746
1330,69.64526149448267
1331,55.87449468637252
1332,25.219814632973684
1333,49.12477317702903
1334,72.81388203525664
1335,71.94748741586
1336,67.84918770750909
1337,29.644516771630844
1338,52.56585854873066
1339,58.270797612084756
1340,28.818068448508345
1341,35.51617146088003
1342,31.76520254746645
1343,27.402001664467445
1344,26.68926302166951
1345,31.919418536863073
1346,56.80721356283559
1347,29.696790215343132
1348,64.25012753619595
1349,66.68983038626672
1350,35.93613140150995
1351,59.37274518891881
1352,32.71380743569128
1353,71.32607283974934
1354,72.2505413790966
1355,49.209212485137016
1356,61.90732722891531
1357,30.98266481238387
1358,30.432340564054403
1359,38.57362876318188
1360,52.242285194139875
1361,65.69783800883864
